4935153.6,1121954.1,6.24E-12,0.09697552
4932228.2,1120700.1,6.24E-12,0.096905449
4929302.8,1119446.8,6.25E-12,0.096835386
4926377.4,1118194.1,6.25E-12,0.096765333
4923452,1116942.1,6.25E-12,0.096695288
4920526.6,1115690.8,6.25E-12,0.096625253
4917601.2,1114440.1,6.26E-12,0.096555227
4914675.8,1113190.1,6.26E-12,0.09648521
4911750.4,1111940.7,6.26E-12,0.096415202
4908825,1110692,6.26E-12,0.096345203
4905899.6,1109444,6.27E-12,0.096275214
4902974.2,1108196.6,6.27E-12,0.096205234
4900048.8,1106949.9,6.27E-12,0.096135262
4897123.4,1105703.8,6.27E-12,0.0960653
4894198,1104458.4,6.28E-12,0.095995347
4891272.5,1103213.6,6.28E-12,0.095925403
4888347.1,1101969.5,6.28E-12,0.095855469
4885421.7,1100726.1,6.28E-12,0.095785543
4882496.3,1099483.3,6.29E-12,0.095715627
4879570.9,1098241.2,6.29E-12,0.09564572
4876645.5,1096999.8,6.29E-12,0.095575822
4873720.1,1095759,6.29E-12,0.095505933
4870794.7,1094518.9,6.30E-12,0.095436054
4867869.3,1093279.4,6.30E-12,0.095366183
4864943.9,1092040.6,6.30E-12,0.095296322
4862018.5,1090802.4,6.30E-12,0.09522647
4859093.1,1089564.9,6.31E-12,0.095156627
4856167.7,1088328.1,6.31E-12,0.095086794
4853242.3,1087091.9,6.31E-12,0.095016969
4850316.9,1085856.4,6.31E-12,0.094947154
4847391.5,1084621.6,6.32E-12,0.094877348
4844466.1,1083387.4,6.32E-12,0.094807552
4841540.7,1082153.8,6.32E-12,0.094737764
4838615.3,1080921,6.32E-12,0.094667986
4835689.9,1079688.7,6.33E-12,0.094598217
4832764.5,1078457.2,6.33E-12,0.094528457
4829839.1,1077226.3,6.33E-12,0.094458707
4826913.7,1075996.1,6.33E-12,0.094388966
4823988.3,1074766.5,6.34E-12,0.094319234
4821062.9,1073537.6,6.34E-12,0.094249511
4818137.5,1072309.3,6.34E-12,0.094179798
4815212.1,1071081.7,6.34E-12,0.094110094
4812286.7,1069854.8,6.35E-12,0.094040399
4809361.3,1068628.6,6.35E-12,0.093970713
4806435.9,1067402.9,6.35E-12,0.093901037
4803510.5,1066178,6.35E-12,0.09383137
4800585.1,1064953.7,6.36E-12,0.093761712
4797659.7,1063730.1,6.36E-12,0.093692064
4794734.3,1062507.1,6.36E-12,0.093622425
4791808.9,1061284.8,6.36E-12,0.093552795
4788883.5,1060063.2,6.37E-12,0.093483174
4785958.1,1058842.2,6.37E-12,0.093413563
4783032.7,1057621.9,6.37E-12,0.093343961
4780107.3,1056402.2,6.38E-12,0.093274369
4777181.9,1055183.2,6.38E-12,0.093204786
4774256.5,1053964.9,6.38E-12,0.093135212
4771331.1,1052747.2,6.38E-12,0.093065647
4768405.7,1051530.2,6.39E-12,0.092996092
4765480.3,1050313.8,6.39E-12,0.092926546
4762554.9,1049098.1,6.39E-12,0.09285701
4759629.4,1047883.1,6.39E-12,0.092787483
4756704,1046668.8,6.40E-12,0.092717965
4753778.6,1045455,6.40E-12,0.092648456
4750853.2,1044242,6.40E-12,0.092578957
4747927.8,1043029.6,6.40E-12,0.092509468
4745002.4,1041817.9,6.41E-12,0.092439987
4742077,1040606.8,6.41E-12,0.092370517
4739151.6,1039396.4,6.41E-12,0.092301055
4736226.2,1038186.7,6.41E-12,0.092231603
4733300.8,1036977.6,6.42E-12,0.09216216
4730375.4,1035769.2,6.42E-12,0.092092727
4727450,1034561.5,6.42E-12,0.092023303
4724524.6,1033354.4,6.42E-12,0.091953888
4721599.2,1032147.9,6.43E-12,0.091884483
4718673.8,1030942.2,6.43E-12,0.091815088
4715748.4,1029737.1,6.43E-12,0.091745701
4712823,1028532.6,6.44E-12,0.091676325
4709897.6,1027328.9,6.44E-12,0.091606957
4706972.2,1026125.7,6.44E-12,0.091537599
4704046.8,1024923.3,6.44E-12,0.091468251
4701121.4,1023721.5,6.45E-12,0.091398912
4698196,1022520.4,6.45E-12,0.091329582
4695270.6,1021319.9,6.45E-12,0.091260262
4692345.2,1020120.1,6.45E-12,0.091190951
4689419.8,1018921,6.46E-12,0.09112165
4686494.4,1017722.5,6.46E-12,0.091052358
4683569,1016524.7,6.46E-12,0.090983076
4680643.6,1015327.5,6.47E-12,0.090913803
4677718.2,1014131,6.47E-12,0.09084454
4674792.8,1012935.2,6.47E-12,0.090775286
4671867.4,1011740,6.47E-12,0.090706042
4668942,1010545.5,6.48E-12,0.090636807
4666016.6,1009351.7,6.48E-12,0.090567582
4663091.2,1008158.5,6.48E-12,0.090498366
